sent_id,annot_id,lang,source,target,reference,bleu,ucca_node_count,ucca_H,mteval_A,mteval_B,mteval_O,mteval_R,mteval_G,mteval_M
625,pl1,pl,One of the proposed strategies to treat the recurrence of chronic hepatitis C virus infection in these patients is using antiviral treatments .,Jedna z proponowanych strategii leczenia ponownego wystąpienia przewlekłego zakażenia wirusem zapalenia wątroby typu C u tych pacjentów stosujących leki przeciwwirusowe .,"Przeprowadziliśmy szczegółowy przegląd literatury medycznej ( do lutego 2013 r . ) pod kątem chronicznego zapalenia wirusowego wątroby typu C , aby określić korzyści i szkodliwości różnych metod leczenia przeciwwirusowego u pacjentów z powracającą infekcją wirusowego zapalenia wątroby typu C po przejściu przeszczepu wątroby .",0.0613211,34,1,8,3,2,2,14,5
105,pl1,pl,As we get older our appetites often decrease .,Jesteśmy starsi nasze apetyty często spadek .,Z wiekiem nasz apetyt często się zmniejsza .,0.178201,12,2,1,1,1,3,2,4
17,pl1,pl,Your skin makes most of the vitamin D your bodies need from sunlight .,"Skóry sprawia , że większość potrzeby waszych ciałach witaminy D ze światła słonecznego .",Ciało przyswaja najwięcej witaminy D przez skórę z promieni słonecznych .,0.125008,22,1,1,5,2,2,6,6
609,pl1,pl,Further research is needed to answer these questions .,"Konieczne są dalsze badania , aby odpowiedzieć na te pytania .","Konieczne są dalsze badania , aby móc odpowiedzieć na te pytania .",0.761939,14,1,6,0,0,0,8,0
601,pl1,pl,It is believed that their relaxing effect on the prostate may also increase the chance to void again after catheter removal .,"Uważa się , że ich złagodzenia wpływu na prostaty może się również zwiększyć szanse próżnię ponownie po usunięciu cewnika .","Uważa się , że ich rozluźniające działanie na mięśnie prostaty może również zwiększać szanse na normalne opróżnianie pęcherza po usunięciu cewnika .",0.350661,31,1,3,6,1,3,15,3
697,pl1,pl,"More recently , creams and ointments containing corticosteroids ( drugs that reduce inflammation limit or stop immune system activity ) that are applied for four to eight weeks have shown promising results .","Niedawno , kremy i maści zawierającej kortykosteroidy ( leki zmniejszające stan zapalny ograniczyć lub przerwać aktywność układu odpornościowego ) , które są stosowane przez 4 do 8 tygodni wykazały obiecujące wyniki .","W ostatnich czasach obiecujące efekty przyniosło stosowanie kremów i maści z kortykosteroidami ( środków obniżających granicę stanu zapalnego lub hamujących aktywność układu odpornościowego ) , które stosuje się od czterech do ośmiu tygodni .",0.202011,49,1,13,3,1,1,25,6
81,pl1,pl,Think you might have hearing loss ?,Może mieć utrata słuchu ?,"Wydaje ci się , że tracisz słuch ?",0.149832,10,1,0,0,0,0,0,10
585,pl1,pl,Evaluation of a wide range of outcomes should be considered when this legislation is introduced .,"Ocena szeroki zakres wyników , należy rozważyć prawodawstwo to jest wprowadzane .",Należy wziąć pod uwagę ocenę szerokiego zakresu wyników po wprowadzeniu niniejszych przepisów .,0.105794,23,1,3,4,5,2,7,2
97,pl1,pl,Eating some of these foods at each meal and snack times will prevent you from feeling lightheaded and dizzy .,Niektóre z tych jedzą żywność na każdy posiłek i przekąskę razy nie pozwoli ci zawroty głowy i zawroty głowy .,"Jedzenie niektórych z tych pokarmów w każdym posiłku i jako przekąski , zapobiegnie zawrotom głowy .",0.105803,31,1,3,7,4,8,6,3
65,pl1,pl,NHS eye tests are free to all UK residents in Scotland .,NHS oka badania są bezpłatne dla wszystkich mieszkańców Wielkiej Brytanii w Szkocji .,Badanie wzroku w NHS jest bezpłatne dla wszystkich mieszkańców Zjednoczonego Królestwa w Szkocji .,0.33908,18,1,4,2,0,0,11,1
769,pl1,pl,Routine drain use after an emergency open appendectomy may delay hospital discharge for patients with complicated appendicitis .,Rutynowe odpływ używać po awaryjnego otwarcia robaczkowy mogą opóźnić wypisu ze szpitala dla pacjentów z powikłane zapalenie wyrostka robaczkowego .,"Praktyka ta po nagłej , otwartej appendektomii może opóźnić wyjście ze szpitala w przypadku pacjentów z zapaleniem wyrostka robaczkowego .",0.162436,25,1,3,5,6,5,6,0
569,pl1,pl,"Compulsory community treatment ( CCT ) for people with severe mental health problems is used in many countries , including Australia , Israel , New Zealand , the United Kingdom , and the United States .","Obowiązkowe społeczności leczenia ( WTC ) dla osób z ciężkimi zaburzeniami psychicznymi jest stosowany w wielu krajach , w tym w Australii , Izrael , Nową Zelandię , Zjednoczone Królestwo i Stany Zjednoczone .","Obowiązkowe leczenie środowiskowe dla osób z poważnymi zaburzeniami psychicznymi jest stosowane w wielu krajach , w tym w Australii , Izraelu , Nowej Zelandii , Wielkiej Brytanii i Stanach Zjednoczonych .",0.351166,38,1,8,2,6,7,10,5
521,pl1,pl,A coronary angioplasty may not be technically possible or the best treatment for you depending on your circumstances .,Choroba wieńcowa angioplastyki nie mogą być technicznie możliwe lub najlepsze leczenie w zależności od okoliczności .,"Angioplastyka wieńcowa może nie być technicznie możliwa lub może nie stanowić najbardziej odpowiedniego dla nas leczenia , uwarunkowane jest to różnymi okolicznościami .",0.0807851,27,1,5,4,5,6,7,0
49,pl1,pl,The shells should cover your hips and absorb or divert the impact of a fall to prevent a broken hip .,"Naboje powinny obejmować bioder i wchłonąć lub odwrócenia skutków upadku , aby zapobiec złamane biodro .",Powłoki powinny osłonić twoje biodra i zamortyzować siłę upadku celem zapobieżenia złamania biodra .,0.0967265,30,3,8,1,4,4,11,2
41,pl1,pl,There are usually no warnings you &apos;ve developed osteoporosis and it &apos;s often only diagnosed when a bone is fractured after even minor falls .,Ostrzeżenia są zazwyczaj nie nawiązałeś osteoporozy i często jest tylko u kiedy kość jest złamana po nawet niewielki spadek .,"Zazwyczaj nie ma żadnych ostrzeżeń informujących nas o wystąpieniu tej choroby , a jej zdiagnozowanie często zachodzi po wystąpieniu złamania kości , nawet po łagodnym upadku .",0.0566521,35,2,4,4,3,4,15,5
689,pl1,pl,"In Chinese philosophical and medical theory , it results from Yang deficiency .","W języku chińskim filozoficznych i teorii medycznej , wynika z niedoborem Yang .","Zgodnie z chińską filozofią i teorią medyczną , wynika to z niedoboru Yang .",0.159216,16,1,0,5,2,3,6,0
545,pl1,pl,Such infections can be life - threatening .,Takie zakażenia mogą stanowić zagrożenie życia .,Infekcje takie mogą zagrażać życiu .,0.205567,11,1,5,0,0,0,6,0
785,pl1,pl,This evidence strongly suggests that at the moment these tests should only be used for research .,"Dowody wyraźnie sugeruje , że w chwili testy te powinny być wykorzystywane wyłącznie do badań .","Dostępne dowody mocno sugerują , że na chwilę obecną badania te powinny służyć jedynie w celach badawczych .",0.1222,24,1,7,1,0,2,14,0
537,pl1,pl,"Pooling results according to one of these characteristics still leaves highly heterogeneous groups , and we could not justify meta - analysis .","Łączenie wyników zgodnie z jedną z tych cech nadal pozostaje bardzo heterogenicznych grup , i nie mogą uzasadniać metaanalizy .",Zestawienie wyników według jednej z tych cech wciąż pozostawia bardzo zróżnicowane grupy ; nie byliśmy też w stanie uzasadnić meta @-@ analizy .,0.116372,30,2,7,1,3,2,13,4
23,pl1,pl,Swimming and hydrotherapy can also be relaxing and help relieve pain in people with osteoporosis or fractures .,Pływanie i hydroterapię można również wypoczynku i pomóc łagodzenia bólu lub złamań u osób z osteoporozą .,Pływanie i hydroterapia są również odprężające i pomagają złagodzić ból u ludzi cierpiących na osteoporozę czy złamania .,0.11079,26,1,2,5,3,3,11,2
21,pl1,pl,To maintain healthy bones you need to keep active and do plenty of weight - bearing and muscle - strengthening exercise .,Zachować zdrowe kości musi być aktywne i robić wiele obciążonych i ćwiczeń mięśni @-@ wzmocnienia .,Dla utrzymania zdrowych kości należy być aktywnym i wykonywać dużo ćwiczeń wzmacniających mięśnie i ciało .,0.105215,28,1,3,7,1,7,8,2
19,pl1,pl,"For most people , normal levels built up in the summer will be enough to last through the winter .","Większość ludzi , normalnych poziomów nagromadzonych w lecie będzie wystarczająco ostatnio przez zimę .","Dla większości osób , pokłady nagromadzone latem wystarczą również przez cały okres zimowy .",0.105118,28,1,4,5,2,3,6,8
529,pl1,pl,"Overall , even the most effective interventions did not lead to large improvements .","Ogólnie rzecz biorąc , nawet najbardziej efektywne interwencje nie doprowadziły do znacznej poprawy .","Podsumowując , nawet najbardziej skuteczne interwencje nie przyniosły znaczącej poprawy .",0.222298,17,1,5,0,1,1,9,1
15,pl1,pl,"A serving is a small matchbox size piece of cheese , one medium low - fat yogurt or a glass of milk .","Służącą jest małe pudełko zapałek rozmiar sera , jedna średnia niskotłuszczowy jogurt lub szklankę mleka .","Porcja równa się kawałku sera wielkości pudełka zapałek , jednemu średniemu niskokalorycznemu jogurtowi czy szklance mleka .",0.113098,31,1,5,5,4,6,9,2
13,pl1,pl,Try eating a smaller piece of a stronger flavour cheese rather than a large piece of a milder cheese .,Zkeść mniejszą część silniejszej smak sera zamiast duży kawałek łagodniejszy sera .,Starać się jeść mniejszą porcję sera o mocnym smaku zamiast większej porcji sera łagodnego .,0.106496,28,1,5,5,6,8,4,0
9,pl1,pl,"Dairy foods - such as milk , yoghurt and cheese - are good sources of calcium .","Przetwory mleczne - takich jak mleko , jogurt i ser - są dobrym źródłem wapnia .","Nabiał – mleko , jogurt , ser – jest dobrym źródłem wapnia .",0.294899,19,1,7,0,1,0,10,1
7,pl1,pl,"As your body cannot produce calcium , you absorb it from the food you eat .","Jako twój organizm nie jest w stanie wytwarzać wapnia , absorbują go z jedzeniem .","Zaleca się , aby dorośli powyżej 50 roku życia spożywali 700 mg wapnia dziennie zgodnie z zapotrzebowaniem naszego organizmu .",0.0741152,20,2,6,0,6,0,8,0
513,pl1,pl,You &apos;ll normally be able to go home the day after a coronary angioplasty .,Zazwyczaj będziesz mógł wrócić do domu w dzień po angioplastyki wieńcowej .,Pacjent zwykle może udać się do domu dzień po zabiegu angioplastyki wieńcowej .,0.24041,21,1,7,0,1,0,13,0
597,cs1,cs,"Once the catheter is removed , some men fail to pass urine again and need to be re - catheterised .","Po odstranění katetru , někteří lidé na močení a musí být znovu catheterised .",Po odstranění katétru někteří muži opět nemohou močit a je nutné katétr znovu zavést .,0.133867,29,4,7,5,2,4,11,0
509,cs1,cs,"During an angioplasty , a flexible tube called a catheter with a small inflatable balloon is passed through your artery .","Během angioplastika , flexibilní trubice se katetr s malou nafukovací balón je vaše tepny .","V průběhu angioplastiky je do tepny zavedena malá ohebná trubička , které se říká katétr , s malým nafukovacím balónkem .",0.0754199,28,1,3,6,7,3,9,0
507,cs1,cs,Being as fit as you can be before the procedure can help your recovery from a coronary angioplasty .,Být jako ty mohou být před postup může pomoci zotavení z koronární angioplastika .,"Když budete před zákrokem v nejlepší možné formě , pomůže Vám to zotavit se z koronární angioplastiky .",0.0993299,24,3,3,4,5,4,8,0
501,cs1,cs,"The table below indicates how much your health might be at risk , your ethnicity should also be taken into account .","Níže uvedená tabulka ukazuje , kolik Váš zdravotní stav mohl být ohrožen , etnickou příslušnost by také měla být vzata v úvahu .","Níže uvedená tabulka udává , jak moc je Váš zdraví ohroženo ; v úvahu by měl být brán také Váš etnický původ .",0.139291,25,3,7,1,8,1,8,0
499,cs1,cs,"However , eating some foods that are high in unsaturated fat can actually decrease your cholesterol level .","Nicméně , jíst některé potraviny s vysokým obsahem nenasycených tuků může snížit hladiny cholesterolu .",Nicméně konzumace určitých potravin s vysokým obsahem nenasycených tuků Vám skutečně může snížit hladinu cholesterolu .,0.356775,23,1,7,0,4,3,9,0
765,cs1,cs,This systematic review included five randomised controlled trials involving a total of 453 participants .,Tento systematický přehled do pěti randomizovaných kontrolovaných studiích zahrnujících celkem 453 účastníků .,Tento systematický přezkum zahrnoval pět randomizovaných kontrolovaných studií s celkem 453 účastníky .,0.191041,22,1,5,2,3,3,7,2
493,cs1,cs,Cases that are more serious may require dialysis ( a treatment where waste products are artificially removed from the body ) or a kidney transplant .,"V případě , že jsou vážnější mohou vyžadovat léčbu dialýzou ( kde odpadní produkty jsou uměle odstranit z těla ) nebo transplantaci ledviny .","Závažnější případy mohou vyžadovat dialýzu ( léčba , při které jsou odpadní produkty uměle odváděny z těla ) nebo transplantaci ledvin .",0.253815,40,3,14,1,3,2,18,2
491,cs1,cs,High blood pressure can damage the small blood vessels in your kidneys and stop them from working properly .,Vysoký krevní tlak může poškodit malé krevní cévy v ledvinách a zastavit pracuje správně .,"Vysoký krevní tlak může poškodit malé krevní cévy v ledvinách a zabránit jim v tom , aby řádně fungovaly .",0.527909,24,2,5,1,3,2,13,0
485,cs1,cs,This reduces the pressure at which the blood is pumped out of your heart and around your body .,"Tímto způsobem je snižován tlak , při které je krve vypuzené srdce a kolem vašeho těla .","Tímto způsobem je snižován tlak , při kterém je do srdce a po těle pumpována krev .",0.445005,26,2,8,1,5,2,7,3
483,cs1,cs,This is because beta - blockers have more potential side effects than the other medications that are used to treat high blood pressure .,"Je to proto , že beta- blokátory více potenciálních vedlejších účinků než jiné léky , které jsou užívány k léčbě vysokého krevního tlaku .","Je to proto , že beta @-@ blokátory mají víc případných nežádoucích účinků než jiné léky , které se k léčbě vysokého krevního tlaku používají .",0.484813,24,1,5,1,1,1,16,0
