sequence_id	sent_id	system_id	annot_id	ucca_annot_id	lang	timestamp	source	target	reference	align	bleu	ucca_node_count	ucca_H	mteval_A	mteval_B	mteval_O	mteval_R	mteval_G	mteval_M
139	239	NMT	de_all1	amittaic	de	2017-04-08 20:32:27.658408	Saudi officials have already vowed that the hajj to Mecca will go ahead with thousands continuing to descend on the city .	Saudische Beamte haben bereits angekündigt , dass der hajj nach Mekka weiter gehen wird , um Tausende weiter in die Stadt zu stürzen .	Saudi @-@ Offizielle haben bereits fest zugesagt , dass die Haddsch nach Mekka mit Tausenden , die weiterhin zur Stadt kommen werden , weitergehen werde .	0-0 1-1 2-2 3-3 5-6 6-7 7-8 8-9 9-10 12-11 11-12 10-13 13-15 14-16 15-17 18-18 19-19 20-20 16-21 17-22 21-23	0.100948	30	1	10	0	0	2	18	0
138	238	NMT	de_all1	amittaic	de	2017-04-08 20:29:36.913514	Mr Akram had been in the Grand Mosque with his parents ahead of the start of the annual hajj pilgrimage .	Herr Akram war mit seinen Eltern vor Beginn der alljährlichen hajkischen Wallfahrt in der Großen Moschee gewesen .	Mr Akram war mit seinen Eltern vor dem Beginn des jährlichen Haddsch in der Großen Moschee .	0-0 1-1 2-2 8-3 9-4 10-5 11-6 12-7 13-7 14-7 15-7 16-8 17-9 18-10 3-11 3-16 19-11 19-16 4-12 5-13 6-14 7-15 20-17	0.458052	27	1	8	0	0	0	19	0
137	237	NMT	de_all1	amittaic	de	2017-04-08 20:28:11.093402	The bodies of 29 of the worshipers killed when a crane crashed collapsed at Mecca 's Grand Central Mosque were carried through the streets	Die Leichen von 29 der Gläubigen , als ein Kran in der Großzentral - Moschee von Mekka abstürzte , wurden durch die Straßen getragen	Die Leichen von 29 Betern , die getötet wurden , als ein Kran durch die Große Zentralmoschee Mekkas stürzte , wurden durch die Straßen getragen .	0-0 1-1 2-2 3-3 4-4 5-4 6-5 8-7 9-8 10-9 17-11 17-12 17-13 17-14 18-11 18-12 18-13 18-14 16-12 13-15 14-16 19-19 21-20 22-21 23-22 20-23	0.389179	34	1	9	2	2	1	20	0
136	236	NMT	de_all1	amittaic	de	2017-04-08 20:24:19.384723	The bodies were released for funeral as the Saudi King sanctioned the Bin Laden family construction group over the disaster , which also left 394 injured .	Die Leichen wurden zur Beerdigung freigegeben , da der saudische König die Familienbaugruppe Bin Ladens über die Katastrophe sanktionierte , die ebenfalls 394 verletzte .	Die Leichen wurden für die Beerdigung freigegeben , als der Saudi @-@ König über das Bauunternehmen der Familie Bin Laden wegen der Katastrophe , die auch 394 Verletzte hinterließ , eine Sanktion verhängte .	0-0 1-1 2-2 4-3 5-4 3-5 6-7 7-8 8-9 9-10 11-11 10-12 10-13 10-14 12-12 12-13 12-14 13-12 13-13 13-14 14-12 14-13 14-14 15-12 15-13 15-14 16-12 16-13 16-14 17-15 18-16 19-17 20-19 21-20 22-21 23-22 24-22 25-23 26-24	0.119226	36	2	12	0	0	2	22	0
135	235	NMT	de_all1	amittaic	de	2017-04-04 16:13:27.159296	Dressed largely in white , mourners packed the route to pay their respects as the first of the dead made their final journey to Al - Moaissem cemetery .	Vor allem in Weiß gekleidet , packten sie den Weg , ihren Respekt zu bezahlen , als der erste der Toten ihre letzte Reise zum Al - Moaissem Friedhof gemacht hat .	Trauernde füllten , weitgehend in weiß gekleidet , die Strecke , um ihren Respekt zu zollen , als die ersten der Toten ihre letzte Reise zum Al @-@ Moaissem @-@ Friedhof antraten .	1-0 1-1 2-2 3-3 5-4 5-6 6-4 6-6 4-5 7-8 8-9 9-10 9-13 11-11 12-12 10-14 13-16 14-17 15-18 17-19 18-20 20-21 21-22 22-23 23-24 24-25 25-26 26-27 27-28 28-31	0.288413	38	2	13	0	3	3	19	0
134	234	NMT	de_all1	amittaic	de	2017-04-04 16:02:06.839329	The Health Ministry said a total of 394 people were also injured after the crane crashed down	Das Gesundheitsministerium sagte , es seien zudem insgesamt 394 Menschen verletzt worden , nachdem der Kran abgestürzt war	Das Gesundheitsministerium sagte , dass außerdem insgesamt 394 Menschen verletzt wurden , nachdem der Kran stürzte	0-0 1-1 2-1 3-2 7-5 7-6 7-8 5-7 6-7 8-9 11-10 12-13 13-14 14-15 15-16 15-17 16-16 16-17	0.444761	25	1	9	0	0	0	16	0
133	233	NMT	de_all1	amittaic	de	2017-04-04 15:58:52.416461	At the same time , more than a quarter of people are buying clothes and shoes online , rather than using high street fashion chains .	Gleichzeitig kaufen mehr als ein Viertel der Menschen Kleidung und Schuhe online , anstatt die hohen Straßenmodeketten zu benutzen .	Zur gleichen Zeit kauft mehr als ein Viertel der Menschen Kleidung und Schuhe online anstatt in den Modeketten in den Innenstädten .	0-0 1-0 2-0 3-0 12-1 5-2 6-3 7-4 8-5 9-6 10-7 13-8 14-9 15-10 16-11 17-12 18-13 20-14 20-18 21-15 22-16 23-16 24-16 25-19	0.457163	32	1	10	0	2	0	20	0
132	232	NMT	de_all1	amittaic	de	2017-04-04 15:56:17.078750	For some products , such as TVs and washing machines , more than one third of purchases are now done through web stores .	Für einige Produkte wie Fernsehgeräte und Waschmaschinen werden mittlerweile mehr als ein Drittel der Einkäufe über Webshops abgewickelt .	Bei einigen Produkten wie Fernseher und Waschmaschinen werden mehr als ein Drittel der Einkäufe nun über Web @-@ Shops durchgeführt .	0-0 1-1 2-2 4-2 5-3 6-4 7-5 8-6 8-7 9-6 9-7 11-9 12-10 13-11 14-12 15-13 15-15 16-14 16-16 16-17 17-14 17-16 17-17 18-14 18-16 18-17 19-14 19-16 19-17 20-14 20-16 20-17 21-14 21-16 21-17 22-14 22-16 22-17 23-18	0.344524	29	1	10	0	0	0	19	0
131	231	NMT	de_all1	amittaic	de	2017-04-04 15:54:59.572368	Research published by the British Retail Consortium found just over £ 1 in every £ 5 was being spent online .	Die vom British Retail Consortium veröffentlichten Forschungsergebnisse in Höhe von £ 1 in £ 5 wurden online ausgegeben .	Eine Studie des British Retail Consortium fand heraus , dass von 5 £ Ausgaben etwas mehr als 1 £ online ausgegeben wurde .	3-0 3-1 3-2 3-3 4-0 4-1 4-2 4-3 5-0 5-1 5-2 5-3 6-4 6-5 6-6 6-7 6-8 6-9 7-4 7-5 7-6 7-7 7-8 7-9 8-4 8-5 8-6 8-7 8-8 8-9 9-4 9-5 9-6 9-7 9-8 9-9 10-10 11-11 12-12 13-13 14-13 15-14 17-15 19-16 18-17 20-18	0.137329	27	1	5	4	0	4	14	0
130	230	NMT	de_all1	amittaic	de	2017-04-04 15:51:07.486936	Experts believe Black Friday , which saw shoppers fight over bargains , could be holding shoppers off from making purchases	Experten glauben an Black Friday , der Shopper über Schnäppchen kämpfen konnte , könnte Kauflaune von Zukäufen abhalten	Experten glauben , dass Black Friday , an dem sich die Käufer wegen Schnäppchen bekämpften , Käufer davon abhalten könnte , Einkäufe zu machen .	0-0 1-1 2-3 3-4 4-5 5-6 7-7 9-8 10-9 8-10 12-11 12-13 11-12 13-14 16-15 16-16 18-15 18-16 19-15 19-16 14-16 15-16 17-17	0.118872	26	1	7	3	3	3	10	0
129	229	NMT	de_all1	amittaic	de	2017-04-04 15:25:51.864896	Last year five times the average number of shoppers flocked to their computers to snap up deals crashing a number of retailers websites .	Im vergangenen Jahr wurden fünf Mal die durchschnittliche Zahl der Käufer auf ihre Computer geschleudert , um Geschäfte zu schnuppern eine Reihe von Einzelhändlern Websites .	Im vergangenen Jahr scharte sich fünfmal die durchschnittliche Anzahl von Käufern um ihre Computer , um ihre Schnäppchen zu machen , und einige Händler @-@ Websites stürzten ab .	0-0 0-1 1-2 2-4 3-5 4-6 5-7 6-8 7-9 8-10 9-11 10-11 11-12 12-13 13-16 16-17 18-20 19-21 20-22 21-23 22-24 23-25	0.12592	34	1	9	3	0	3	19	0
128	228	NMT	de_all1	amittaic	de	2017-04-04 15:23:09.546222	The Black Friday phenomenon , which has been imported from America , is being cited as one of the reasons behind the slowing sales .	Das Black Friday Phänomen , das aus Amerika importiert wurde , wird als einer der Gründe hinter dem sich verlangsamenden Absatz zitiert .	Das Black @-@ Friday @-@ Phänomen , das aus Amerika importiert wurde , wird als ein Grund für die nachlassenden Umsätze zitiert .	0-0 1-1 2-2 3-3 4-4 5-5 9-6 10-7 8-8 8-9 6-9 7-9 11-10 12-11 15-12 16-13 18-14 19-15 20-16 21-17 22-18 13-19 13-20 13-21 14-19 14-20 14-21 23-19 23-20 23-21 24-22	0.482518	31	1	10	0	0	0	21	0
127	227	NMT	de_all1	amittaic	de	2017-04-04 14:21:29.702151	But now that is plateauing a bit , you might see ( growth ) fall away .	Aber jetzt , das ist plateauing ein bisschen , könnten Sie sehen ( Wachstum ) fallen weg .	Aber jetzt pendelt sich das ein , und wir werden möglicherweise erleben , dass sich das Wachstum verringert .	0-0 1-1 2-3 3-4 4-5 5-6 6-7 7-8 9-9 8-10 10-11 11-12 12-13 13-14 14-15 15-16 16-17	0.111569	18	2	3	3	1	2	9	0
126	226	NMT	de_all1	amittaic	de	2017-04-04 13:54:59.849165	It meant more people were able to shop online and that people could do it in different contexts , such as on the sofa .	Es bedeutete , dass mehr Menschen online einkaufen konnten und dass Menschen es in verschiedenen Kontexten , wie auf dem Sofa , tun könnten .	Es bedeutete , dass mehr Menschen online einkaufen konnten und dass Menschen dies in unterschiedlichen Umgebungen tun konnten , z. B. zu Hause auf dem Sofa .	0-0 1-1 2-4 3-5 8-6 7-7 4-8 9-9 10-10 11-11 14-12 15-13 16-14 17-15 19-15 18-16 20-17 21-18 22-19 23-20 13-22 12-23 24-24	0.510656	33	3	11	0	0	0	22	0
125	225	NMT	de_all1	amittaic	de	2017-04-04 13:53:57.556509	He explained that online sales were bolstered three years ago when shoppers started using their mobile phones to make purchases .	Er erklärte , dass die Online - Verkäufe vor drei Jahren erschlagen wurden , als die Käufer ihre Handys nutzten , um Einkäufe zu machen .	Er erklärte , dass die Online @-@ Verkäufe sich vor drei Jahren verstärkten , als Käufer anfingen , mit ihren Handys Einkäufe zu tätigen .	0-0 1-1 2-3 3-5 3-6 4-7 5-7 6-7 7-9 8-10 9-10 10-14 11-16 12-16 14-17 15-18 16-18 13-19 19-22 17-23 18-24 20-25	0.322566	31	1	10	1	1	2	17	0
124	224	NMT	de_all1	amittaic	de	2017-04-04 13:51:26.695855	For over a decade virtual shopping has been booming and turning many of Britain 's high streets into ghost towns .	Seit über einem Jahrzehnt hat der virtuelle Einkauf boomt und viele der hohen Straßen Großbritanniens in Geisterstädte verwandelt .	Für über ein Jahrzehnt hat das virtuelle Einkaufen geboomt , und viele der Haupteinkaufsstraßen Großbritanniens haben sich in Geisterstädte verwandelt .	0-0 1-1 2-2 3-3 6-4 4-6 5-7 8-8 9-9 11-10 12-11 15-12 16-13 13-14 17-15 18-16 18-17 19-16 19-17 20-18	0.253187	30	2	9	1	2	2	16	0
123	223	NMT	de_all1	amittaic	de	2017-04-04 13:46:24.356827	Experts believe November 's Black Friday could be holding back spending	Experten glauben , dass der November ' s Black Friday die Ausgaben zurückhalten könnte	Experten glauben , dass der Black Friday im November die Ausgaben gebremst hat	0-0 1-1 2-5 3-6 3-7 4-8 5-9 10-10 10-11 10-12 8-12 9-12 6-13 7-13	0.409809	14	1	5	0	1	0	8	0
122	222	NMT	de_all1	amittaic	de	2017-04-04 13:45:13.793921	Online sales bolstered three years ago by the use of mobile for shopping	Online - Verkauf erschoss sich vor drei Jahren durch den Einsatz von mobilen zum Einkaufen	Online @-@ Verkäufe verstärkten sich vor drei Jahren durch die Verwendung von Handys zum Einkaufen	0-0 0-1 1-2 2-3 2-4 3-6 4-7 5-7 6-8 7-9 8-10 9-11 10-12 11-13 12-14	0.358313	20	1	7	0	1	1	11	0
121	221	NMT	de_all1	amittaic	de	2017-04-04 13:44:02.738523	First three months of 2015 saw seven per cent increase in online sales	Erste drei Monate 2015 sahen sieben Prozent Zuwachs beim Online - Umsatz	In den ersten drei Monaten des Jahres 2015 gab es sieben Prozent Steigerung im Online @-@ Verkauf .	0-0 1-1 2-2 4-3 5-4 6-5 7-6 8-6 9-7 10-8 11-9 12-10 12-11	0.0986322	19	1	7	0	0	1	11	0
120	220	NMT	de_all1	amittaic	de	2017-04-04 13:42:19.921745	However , he refused to rule out ordering more series of The Voice in the future , or spending licence fee payers ' money on other entertainment formats .	Allerdings lehnte er es ab , die Bestellung mehr von The Voice in der Zukunft auszuschließen oder das Geld der Gebührenzahler für andere Unterhaltungsformate zu verwenden .	Allerdings weigerte er sich , die Bestellung von weiteren Reihen von The Voice in Zukunft auszuschließen oder Geld der Gebührenzahler für andere Unterhaltungs @-@ Formate auszugeben .	0-0 3-1 2-2 4-5 5-6 7-7 8-8 10-9 11-10 12-11 13-12 14-13 15-14 21-15 22-16 23-18 9-20 25-22 26-23 26-25 27-23 27-25 28-26	0.34907	34	1	9	2	0	2	21	0
119	219	NMT	de_all1	amittaic	de	2017-04-04 13:39:02.277028	"He added that he wants the Corporation to "" find a hit from our own in - house stable "" next time it launches an entertainment series ."	"Er fügte hinzu , dass er will , dass die Corporation beim nächsten Mal "" einen Hit aus unserem eigenen Stall "" findet , es startet eine Entertainment - Serie ."	Er fügte hinzu , er wünsche sich , dass das Unternehmen &quot; einen Hit aus unserem hauseigenen Stall finde &quot; , wenn es das nächste Mal eine Unterhaltungsserie starte .	0-0 1-1 1-2 2-4 3-5 4-6 4-8 5-9 6-10 20-11 20-12 21-13 10-15 11-16 12-17 13-18 14-19 17-20 18-20 19-21 9-22 22-24 23-25 24-26 25-27 25-28 26-29 27-30	0.223669	35	1	9	2	2	0	22	0
118	218	NMT	de_all1	amittaic	de	2017-04-04 13:35:49.619271	"Lord Hall insisted that the BBC1 show - which stars Paloma Faith and Boy George as judges - was produced "" in a particularly BBC way "" ."	"Lord Hall bestand darauf , dass die BBC1 Show - welche Stars Paloma Faith und Boy George als Richter - "" in einem besonders BBC - Weg "" produziert habe ."	Lord Hall bestand darauf , dass die BBC 1 @-@ Show - mit Paloma Faith und Boy George als Richter - &quot; auf besondere BBC @-@ Weise &quot; produziert wurde .	0-0 1-1 2-2 2-3 3-5 4-6 5-7 6-8 7-9 8-10 9-11 10-12 11-13 12-14 13-15 14-16 15-17 16-18 17-19 20-20 21-21 22-22 23-23 24-24 24-25 25-26 27-27 19-28 18-29	0.457473	33	1	11	1	2	3	16	0
117	217	NMT	de_all1	amittaic	de	2017-04-04 13:33:29.466558	Can you see why that programme is often discussed because it is not original and it is not particularly distinctive ?	Können Sie sehen , warum dieses Programm oft diskutiert wird , weil es nicht originell ist und nicht besonders unverwechselbar ist ?	Sehen Sie ein , warum dieses Programm oft diskutiert wird , weil es nicht originell ist und nicht besonders markant ?	0-0 1-1 2-2 3-4 4-5 5-6 7-7 8-8 9-11 10-12 12-13 13-14 14-16 17-17 18-18 19-19 20-21	0.740326	31	4	11	0	0	0	20	0
116	216	NMT	de_all1	amittaic	de	2017-04-04 13:31:28.939322	""" And also , Radio 3 's commitment to finding new music and commissioning new works I think is also really important "" , he said ."	""" Und auch das Engagement von Radio 3 , neue Musik zu finden und neue Werke aufzunehmen , halte ich auch für wirklich wichtig "" , sagte er ."	&quot; Und das Engagement von Radio 3 , neue Musik zu finden und neue Werke in Auftrag zu geben , halte ich auch wirklich für wichtig &quot; , sagte er .	0-0 1-1 2-2 6-3 7-4 4-5 4-6 5-7 10-9 11-10 8-11 9-12 12-13 14-14 13-15 13-16 15-15 15-16 16-19 19-20 20-22 21-23 23-24 25-26 24-27 26-28	0.586794	32	2	12	0	0	0	20	0
115	215	NMT	de_all1	amittaic	de	2017-04-04 13:30:17.769625	What I learn from Radio 3 , I am not going to learn about classical music from anywhere else .	Was ich von Radio 3 lerne , werde ich nicht über klassische Musik von überall sonst lernen .	Was ich von Radio 3 lerne , das werde ich über klassische Musik nirgendwo anders lernen .	0-0 1-1 3-2 4-3 5-4 2-5 6-6 8-7 7-8 9-9 13-10 14-11 15-12 16-13 17-14 18-15 12-16 19-17	0.499159	23	1	3	3	0	2	15	0
114	214	NMT	de_all1	amittaic	de	2017-04-04 13:28:24.700064	BBC director general denied the charges , arguing that BBC Radio 3 is far ahead of its commercial rival when it comes to live music and educating the public .	BBC - Direktor General dementierte die Vorwürfe , argumentierte , dass BBC Radio 3 weit vor seinem kommerziellen Rivalen stehe , wenn es um Livemusik und Aufklärung der Öffentlichkeit gehe .	BBC @-@ Generaldirektor wies die Vorwürfe zurück und argumentierte , dass BBC Radio 3 weit vor seinen kommerziellen Konkurrenten liege , wenn es um Live @-@ Musik und Aufklärung der Öffentlichkeit geht .	0-0 0-1 1-2 2-3 3-4 4-5 5-6 6-7 7-8 8-10 9-11 10-12 11-13 13-14 14-15 16-16 17-17 18-18 18-19 19-21 20-22 22-23 21-24 23-24 24-24 25-25 26-26 27-27 28-28 28-29 29-30	0.401534	37	2	12	1	0	1	23	0
113	213	NMT	de_all1	amittaic	de	2017-04-04 13:25:51.015657	He also took aim at the BBC Music Awards , launched last December .	Er hatte auch das Ziel bei den BBC Music Awards , die im vergangenen Dezember ins Leben gerufen wurden .	Er zielte auch auf die BBC Music Awards , die im letzten Dezember starteten .	0-0 2-1 1-2 3-4 4-5 5-6 6-7 7-8 8-9 8-12 10-9 10-12 9-10 11-13 12-14 13-19	0.309617	17	1	6	0	0	1	10	0
112	212	NMT	de_all1	amittaic	de	2017-04-04 13:24:25.385997	""" Radio 3 seems to be - I don 't like to use the word "" dumbing down "" - but it seems to be turning into Classic FM "" , he said ."	""" Radio 3 scheint zu sein - ich mag es nicht , das Wort "" dumbing down "" zu verwenden - aber es scheint sich in Classic FM zu verwandeln "" , sagte er ."	&quot; Radio 3 scheint - ich benutze das Wort &quot; verdummen &quot; nicht gern - aber es scheint sich zu Classic FM zu verwandeln &quot; , sagte er .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 10-8 9-10 11-11 13-12 14-13 15-14 15-17 18-14 18-17 16-15 16-16 17-15 17-16 12-19 19-20 20-21 21-22 22-23 25-24 26-25 27-26 28-27 23-28 30-30 32-32 31-33 33-34	0.323718	36	3	10	2	0	1	23	0
111	211	NMT	de_all1	amittaic	de	2017-04-04 13:17:42.483867	Also took aim at the BBC Music Awards , saying they just rip off the Brits	Auch das Ziel bei den BBC Music Awards , dass sie nur die Brits abreißen	Er zielte auch auf die BBC Music Awards und sagte , dass sie nur The Brits imitierten	0-0 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 14-12 15-13 15-14	0.283357	19	1	6	0	0	2	11	0
110	210	NMT	de_all1	amittaic	de	2017-04-04 13:10:02.073560	Argues it 's becoming increasingly indistinguishable from commercial rival	Argumentiert , dass es von Handelsrivalen zunehmend ununterscheidbar wird	Er argumentiert , dass er zunehmend von kommerziellen Rivalen nicht zu unterscheiden ist .	0-0 0-2 1-3 6-4 3-5 3-7 5-5 5-7 7-5 7-7 8-5 8-7 4-6	0.121093	14	1	5	0	0	1	8	0
109	209	NMT	de_all1	amittaic	de	2017-04-04 13:08:51.619401	BBC Radio 3 is a copy of Classic FM says MP Andrew Bingham	BBC Radio 3 ist eine Kopie von Classic FM , sagt MP Andrew Bingham	BBC Radio 3 ist eine Kopie des Classic FM , sagt Parlamentsmitglied Andrew Bingham	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-10 10-11 11-12 12-13	0.610474	18	1	7	0	0	0	11	0
108	208	NMT	de_all1	amittaic	de	2017-04-04 13:08:21.343115	Outside pure stock plays , consumers stand to benefit as well through the rising dollar .	Außerhalb der reinen Aktienspiele werden die Verbraucher auch über den steigenden Dollar profitieren .	Außerhalb der reinen Aktienspiele werden Verbraucher ebenfalls durch den steigenden Dollar profitieren .	0-0 1-2 2-3 2-4 3-3 3-4 5-3 5-4 6-3 6-4 11-8 12-9 13-10 14-11 8-12 15-13	0.582823	18	1	5	0	0	1	12	0
107	207	NMT	de_all1	amittaic	de	2017-04-04 13:06:39.000064	Debt will become a big issue .	Schulden werden zu einem großen Thema .	Schulden werden ein großes Problem .	0-0 1-1 1-2 2-1 2-2 3-3 4-4 5-5 6-6	0.262691	9	1	3	0	0	0	6	0
106	206	NMT	de_all1	amittaic	de	2017-04-04 13:06:17.384813	Firms with strong balance sheets outpaced weak balance sheet companies following each of the 1994 , 1999 , and 2004 rate hikes , by an average of 5 percentage points .	Unternehmen mit starken Bilanzen überlagern schwache Bilanz - Unternehmen nach jedem der 1994 , 1999 und 2004 Zinserhöhungen , um durchschnittlich 5 Prozentpunkte .	Firmen mit starker Bilanz haben Unternehmen mit schwacher Bilanz nach jeder der Zinserhöhungen 1994 , 1999 und 2004 durchschnittlich um 5 Prozentpunkte übertroffen .	0-0 1-1 2-2 3-3 4-3 5-4 6-5 7-6 7-7 8-6 8-7 9-8 10-9 11-10 12-11 13-11 14-12 15-13 16-14 18-15 19-16 20-17 21-17 22-18 23-19 24-20 25-20 27-21 28-22 29-22 30-23	0.261883	39	1	10	2	0	3	24	0
105	205	NMT	de_all1	amittaic	de	2017-04-04 13:03:09.585164	""" History shows that ' quality ' stocks tend to outperform during the three months following an initial rate hike "" , Goldman Sachs analysts said in a report for clients ."	""" Die Geschichte zeigt , dass "" Qualität "" die Bestände in den drei Monaten nach einer ersten Zinserhöhung tendenziell übertreffen "" , sagte Goldman Sachs Analysten in einem Bericht für die Kunden ."	&quot; Die Geschichte zeigt , dass &quot; Qualitäts- &quot; Aktien dazu neigen , drei Monate nach einer anfänglichen Zinserhöhung überaus positiv zu reagieren , &quot; sagten Goldman Sachs @-@ Analysten in einem Bericht für die Kunden .	0-0 1-1 1-2 2-3 3-5 4-6 5-7 6-8 7-9 10-10 10-19 10-20 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-18 21-21 22-24 23-25 24-26 25-26 26-27 27-28 28-29 29-30 30-32 31-33	0.338639	36	1	9	2	0	1	24	0
